smiles_clean,valid,comment,n_reos_warnings,inchi,label_raw,id,split
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1,True,"aldehyde, Oxygen-nitrogen single bond",2,"InChI=1S/C15H15ClN4O6S/c1-3-26-14(22)10-6-4-5-7-11(10)27(23,24)19-20(9-21)15-17-12(16)8-13(18-15)25-2/h4-9,19H,3H2,1-2H3",-4.5760000000000005,Chlorimuron-ethyl (ph 7),train
COc1ccc([N+](=O)[O-])cc1,True,"nitro group, Oxygen-nitrogen single bond",2,"InChI=1S/C7H7NO3/c1-11-7-4-2-6(3-5-7)8(9)10/h2-5H,1H3",-2.41,p-Nitroanisole,train
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,True,"halogenated ring, halogenated ring",2,InChI=1S/C12H2Cl8/c13-5-1-3(7(15)11(19)9(5)17)4-2-6(14)10(18)12(20)8(4)16/h1-2H,-9.16,"2,2',3,3',4,4',5,5'-PCB",train
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C18H32O16/c19-1-5-8(22)11(25)13(27)16(31-5)30-3-7-9(23)12(26)14(28)17(32-7)34-18(4-21)15(29)10(24)6(2-20)33-18/h5-17,19-29H,1-4H2",-0.41,Raffinose,train
CCCCCCCCCCCCCCCCCCCCCCCCCC,True,Aliphatic long chain,1,"InChI=1S/C26H54/c1-3-5-7-9-11-13-15-17-19-21-23-25-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-26H2,1-2H3",-8.334,hexacosane,train
CCN1c2ccccc2N(C)C(=O)c2cccnc21,True,(),0,"InChI=1S/C15H15N3O/c1-3-18-13-9-5-4-8-12(13)17(2)15(19)11-7-6-10-16-14(11)18/h4-10H,3H2,1-2H3",-3.324,RTI 5,train
Nc1ccc(S(N)(=O)=O)cc1,True,aniline,1,"InChI=1S/C6H8N2O2S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H2,8,9,10)",-1.34,Sulfanilamide,train
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],True,"nitro group, Oxygen-nitrogen single bond",2,"InChI=1S/C15H23N3O4/c1-5-7-16(8-6-2)15-13(17(19)20)9-12(11(3)4)10-14(15)18(21)22/h9-11H,5-8H2,1-4H3",-6.49,Isopropalin,train
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,True,alkyl halide,1,InChI=1S/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H,-4.64,Lindane,train
Clc1cccc(Cl)c1Cl,True,halogenated ring,1,InChI=1S/C6H3Cl3/c7-4-2-1-3-5(8)6(4)9/h1-3H,-4.0,"1,2,3-Trichlorobenzene",train
ClC(Cl)(Cl)Cl,True,alkyl halide,1,"InChI=1S/CCl4/c2-1(3,4)5",-2.31,Tetrachloromethane,train
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,True,"nitro group, Oxygen-nitrogen single bond",2,InChI=1S/C6H3Cl2NO2/c7-5-2-1-4(9(10)11)3-6(5)8/h1-3H,-3.2,"3,4-Dichloronitrobenzene",train
OC1CCCCCCC1,True,(),0,"InChI=1S/C8H16O/c9-8-6-4-2-1-3-5-7-8/h8-9H,1-7H2",-1.29,Cyclooctanol,train
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C20H30O2/c1-18-9-6-14(21)12-13(18)4-5-15-16(18)7-10-19(2)17(15)8-11-20(19,3)22/h12,15-17,22H,4-11H2,1-3H3",-3.999,17a-Methyltestosterone,train
CCOc1ccc(NC(N)=O)cc1,True,(),0,"InChI=1S/C9H12N2O2/c1-2-13-8-5-3-7(4-6-8)11-9(10)12/h3-6H,2H2,1H3,(H3,10,11,12)",-2.17,Dulcin,train
c1cnc2c(c1)ccc1ncccc12,True,Polycyclic aromatic hydrocarbon,1,InChI=1S/C12H8N2/c1-3-9-5-6-11-10(4-2-7-13-11)12(9)14-8-1/h1-8H,-2.68,"1,7-phenantroline",train
COC(C)(C)C,True,(),0,"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",-0.24,Methyl t-butyl ether ,train
CC=Cc1ccc(OC)cc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C10H12O/c1-3-4-9-5-7-10(11-2)8-6-9/h3-8H,1-2H3",-3.13,Anethole,train
CCCCCCCCCCCCCCCCO,True,Aliphatic long chain,1,"InChI=1S/C16H34O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h17H,2-16H2,1H3",-7.0,1-Hexadecanol,train
O=c1cc[nH]c(=O)[nH]1,True,(),0,"InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)",-1.4880000000000002,uracil,train
Nc1ncnc2[nH]cnc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C5H5N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H3,6,7,8,9,10)",-2.12,adenine,train
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,True,halogenated ring,1,InChI=1S/C12H5Cl5/c13-8-3-1-2-6(12(8)17)7-4-10(15)11(16)5-9(7)14/h1-5H,-7.21,"2,2',3,4,5-PCB",train
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C15H16N2O2/c1-19-14-6-4-12(5-7-14)15(18,11-2-3-11)13-8-16-10-17-9-13/h4-11,18H,2-3H2,1H3",-2.596,Ancymidol,train
CCN(CC)C(=O)CSc1ccc(Cl)nn1,True,(),0,"InChI=1S/C10H14ClN3OS/c1-3-14(4-2)10(15)7-16-9-6-5-8(11)12-13-9/h5-6H,3-4,7H2,1-2H3",-1.716,Azintamide,train
CCC(C)(C)CO,True,(),0,"InChI=1S/C6H14O/c1-4-6(2,3)5-7/h7H,4-5H2,1-3H3",-1.04,"2,2-Dimethyl-1-butanol",train
CCCOC(=O)CCC,True,(),0,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",-1.75,Ethyl pentanoate,train
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],True,"nitro group, Oxygen-nitrogen single bond",2,"InChI=1S/C7H5N3O6/c1-4-6(9(13)14)2-5(8(11)12)3-7(4)10(15)16/h2-3H,1H3",-3.22,"2,4,6-Trinitrotoluene",train
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,True,"Aliphatic long chain, phosphor",2,"InChI=1S/C14H24NO4PS3/c1-12(2)18-20(21,19-13(3)4)22-11-10-15-23(16,17)14-8-6-5-7-9-14/h5-9,12-13,15H,10-11H2,1-4H3",-4.2,Bensulide,train
C1CCCCCC1,True,(),0,InChI=1S/C7H14/c1-2-4-6-7-5-3-1/h1-7H2,-3.51,Cycloheptane,train
CCCOC=O,True,"aldehyde, Aliphatic long chain",2,"InChI=1S/C4H8O2/c1-2-3-6-4-5/h4H,2-3H2,1H3",-0.49,Propyl formate,train
Cc1ccccc1C(C)C,True,(),0,"InChI=1S/C10H14/c1-8(2)10-7-5-4-6-9(10)3/h4-8H,1-3H3",-3.76,2-Isopropyltoluene,train
Nc1cccc(Cl)c1,True,aniline,1,"InChI=1S/C6H6ClN/c7-5-2-1-3-6(8)4-5/h1-4H,8H2",-1.37,m-Chloroaniline,train
CC(C)CC(C)C,True,(),0,"InChI=1S/C7H16/c1-6(2)5-7(3)4/h6-7H,5H2,1-4H3",-4.26,"2,4-Dimethylpentane",train
c1ccc2c(c1)oc1ccccc12,True,(),0,InChI=1S/C12H8O/c1-3-7-11-9(5-1)10-6-2-4-8-12(10)13-11/h1-8H,-4.6,Dibenzofurane,train
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,True,Sulfonic acid,1,"InChI=1S/C13H18O5S/c1-5-16-12-13(2,3)10-8-9(18-19(4,14)15)6-7-11(10)17-12/h6-8,12H,5H2,1-4H3",-3.42,ethofumesate,train
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,True,(),0,"InChI=1S/C10H11F3N2O/c1-15(2)9(16)14-8-5-3-4-7(6-8)10(11,12)13/h3-6H,1-2H3,(H,14,16)",-3.43,Fluometuron,train
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C16H16ClN3O3S/c1-10-8-11-4-2-3-5-14(11)20(10)19-16(21)12-6-7-13(17)15(9-12)24(18,22)23/h2-7,9-10H,8H2,1H3,(H,19,21)(H2,18,22,23)",-3.5860000000000003,Indapamide,train
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C24H36O5/c1-5-15(3)24(27)29-21-11-14(2)10-17-7-6-16(4)20(23(17)21)9-8-19-12-18(25)13-22(26)28-19/h6-7,10,14-16,18-21,23,25H,5,8-9,11-13H2,1-4H3",-6.005,Lovastatin,train
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,True,"nitro group, Oxygen-nitrogen single bond",2,InChI=1S/C6H4N2O4/c9-7(10)5-1-2-6(4-3-5)8(11)12/h1-4H,-3.39,"1,4-Dinitrobenzene",train
CCC1(C2=CCC3CCC2C3)C(=O)NC(=O)NC1=O,True,"beta-keto/anhydride, isolated alkene",2,"InChI=1S/C14H18N2O3/c1-2-14(11(17)15-13(19)16-12(14)18)10-6-4-8-3-5-9(10)7-8/h6,8-9H,2-5,7H2,1H3,(H2,15,16,17,18,19)",-2.696,Reposal,train
CCCCCCCCCC(=O)OCC,True,Aliphatic long chain,1,"InChI=1S/C12H24O2/c1-3-5-6-7-8-9-10-11-12(13)14-4-2/h3-11H2,1-2H3",-4.1,Ethyl decanoate,train
CN(C)C(=O)Nc1ccccc1,True,(),0,"InChI=1S/C9H12N2O/c1-11(2)9(12)10-8-6-4-3-5-7-8/h3-7H,1-2H3,(H,10,12)",-1.6,Fenuron,train
CCCOCC,True,Aliphatic long chain,1,"InChI=1S/C5H12O/c1-3-5-6-4-2/h3-5H2,1-2H3",-0.66,Ethyl propyl ether,train
CC(C)O,True,(),0,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",0.43,2-Propanol,train
Cc1ccc2ccccc2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C11H10/c1-9-6-7-10-4-2-3-5-11(10)8-9/h2-8H,1H3",-3.77,2-Methylnapthalene,train
ClC(Br)Br,True,alkyl halide,1,InChI=1S/CHBr2Cl/c2-1(3)4/h1H,-1.9,Chlorodibromethane,train
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C18H22O2/c1-3-17(13-5-9-15(19)10-6-13)18(4-2)14-7-11-16(20)12-8-14/h5-12,17-20H,3-4H2,1-2H3",-4.43,Hexestrol,train
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,True,phosphor,1,"InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3",-3.37,Malathion,train
C/C=C/C=O,True,"aldehyde, Michael acceptor",2,"InChI=1S/C4H6O/c1-2-3-4-5/h2-4H,1H3/b3-2+",0.32,t-Crotonaldehyde,train
Cc1c2ccccc2c(C)c2ccccc12,True,Polycyclic aromatic hydrocarbon,1,"InChI=1S/C16H14/c1-11-13-7-3-5-9-15(13)12(2)16-10-6-4-8-14(11)16/h3-10H,1-2H3",-6.57,"9,10-Dimethylanthracene",train
CC(=O)Nc1ccc(F)cc1,True,(),0,"InChI=1S/C8H8FNO/c1-6(11)10-8-4-2-7(9)3-5-8/h2-5H,1H3,(H,10,11)",-1.78,p-Fluoroacetanilide,train
CCc1cccc(CC)c1N(COC)C(=O)CCl,True,"alkyl halide, het-C-het not in ring",2,"InChI=1S/C14H20ClNO2/c1-4-11-7-6-8-12(5-2)14(11)16(10-18-3)13(17)9-15/h6-8H,4-5,9-10H2,1-3H3",-3.26,alachlor,train
C1=CCCCC1,True,isolated alkene,1,"InChI=1S/C6H10/c1-2-4-6-5-3-1/h1-2H,3-6H2",-2.59,Cyclohexene,train
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3",-3.09,Hydrocortisone ,train
c1cncnc1,True,(),0,InChI=1S/C4H4N2/c1-2-5-4-6-3-1/h1-4H,1.1,Pyrimidine,train
O=[N+]([O-])c1ccc(Cl)cc1,True,"nitro group, Oxygen-nitrogen single bond",2,InChI=1S/C6H4ClNO2/c7-5-1-3-6(4-2-5)8(9)10/h1-4H,-2.92,p-Chloronitrobenzene,train
CCC(=O)OC,True,(),0,"InChI=1S/C4H8O2/c1-3-4(5)6-2/h3H2,1-2H3",-0.14,Methyl propionate,train
O=[N+]([O-])c1ccccc1Cl,True,"nitro group, Oxygen-nitrogen single bond",2,InChI=1S/C6H4ClNO2/c7-5-3-1-2-4-6(5)8(9)10/h1-4H,-2.55,o-Chloronitrobenzene,train
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,True,(),0,"InChI=1S/C12H16Cl2N2O/c1-3-4-7-16(2)12(17)15-9-5-6-10(13)11(14)8-9/h5-6,8H,3-4,7H2,1-2H3,(H,15,17)",-4.77,Neburon,train
CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C10H16N4O2S/c1-10(2,3)7-11-12-8(17-7)14-6(15)5-13(4)9(14)16/h6,15H,5H2,1-4H3",-1.877,Buthidazole,train
Ic1ccccc1,True,iodine,1,InChI=1S/C6H5I/c7-6-4-2-1-3-5-6/h1-5H,-3.01,Iodobenzene,train
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C16H16ClN3O3S/c1-9-5-3-4-6-14(9)20-10(2)19-13-8-12(17)15(24(18,22)23)7-11(13)16(20)21/h3-8,10,19H,1-2H3,(H2,18,22,23)",-3.78,Metolazone,train
COc1ccccc1OCC(O)COC(N)=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C11H15NO5/c1-15-9-4-2-3-5-10(9)16-6-8(13)7-17-11(12)14/h2-5,8,13H,6-7H2,1H3,(H2,12,14)",-0.985,Methocarbamol,train
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,True,"Aliphatic long chain, alkyl halide, het-C-het not in ring",3,"InChI=1S/C17H26ClNO2/c1-4-7-11-21-13-19(16(20)12-18)17-14(5-2)9-8-10-15(17)6-3/h8-10H,4-7,11-13H2,1-3H3",-4.19,butachlor,train
Oc1cccc(Cl)c1Cl,True,(),0,"InChI=1S/C6H4Cl2O/c7-4-2-1-3-5(9)6(4)8/h1-3,9H",-1.3,"2,3-Dichlorophenol",train
CCCC(=O)OC,True,(),0,"InChI=1S/C5H10O2/c1-3-4-5(6)7-2/h3-4H2,1-2H3",-1.92,Propyl butyrate,train
CCC(=O)Nc1ccc(Cl)c(Cl)c1,True,(),0,"InChI=1S/C9H9Cl2NO/c1-2-9(13)12-6-3-4-7(10)8(11)5-6/h3-5H,2H2,1H3,(H,12,13)",-3.0,Propanil,train
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C12H11N7/c13-9-7(6-4-2-1-3-5-6)16-8-10(14)18-12(15)19-11(8)17-9/h1-5H,(H6,13,14,15,17,18,19)",-2.404,Triamterene,train
OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,True,alkyl halide,1,"InChI=1S/C8H11Cl3O6/c9-8(10,11)7-16-5-3(14)4(2(13)1-12)15-6(5)17-7/h2-7,12-14H,1H2",-1.84,chloralose,train
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,True,"imine, imine",2,"InChI=1S/C19H23N3/c1-14-6-8-18(16(3)10-14)20-12-22(5)13-21-19-9-7-15(2)11-17(19)4/h6-13H,1-5H3",-5.47,Amitraz,train
COc1nc(NC(C)C)nc(NC(C)C)n1,True,(),0,"InChI=1S/C10H19N5O/c1-6(2)11-8-13-9(12-7(3)4)15-10(14-8)16-5/h6-7H,1-5H3,(H2,11,12,13,14,15)",-2.478,Prometon,train
C=CCCCCCC,True,"Aliphatic long chain, isolated alkene",2,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h3H,1,4-8H2,2H3",-4.44,1-Octene ,train
Cc1ccc(N)cc1,True,aniline,1,"InChI=1S/C7H9N/c1-6-2-4-7(8)5-3-6/h2-5H,8H2,1H3",-1.21,p-Methylaniline ,train
Nc1nccs1,True,(),0,"InChI=1S/C3H4N2S/c4-3-5-1-2-6-3/h1-2H,(H2,4,5)",-0.36,aminothiazole,train
CNC(=O)Oc1ccccc1,True,(),0,"InChI=1S/C8H9NO2/c1-9-8(10)11-7-5-3-2-4-6-7/h2-6H,1H3,(H,9,10)",-1.803,Metolcarb,train
CCCC(O)CC,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C6H14O/c1-3-5-6(7)4-2/h6-7H,3-5H2,1-2H3",-0.8,3-Hexanol,train
Oc1c2ccccc2cc2ccccc12,True,Polycyclic aromatic hydrocarbon,1,"InChI=1S/C14H10O/c15-14-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)14/h1-9,15H",-4.73,9-anthrol,train
Cc1cccc(C)c1C,True,(),0,"InChI=1S/C9H12/c1-7-5-4-6-8(2)9(7)3/h4-6H,1-3H3",-3.2,"1,2,3-Trimethylbenzene ",train
CNC(=O)Oc1ccc(N(C)C)c(C)c1,True,(),0,"InChI=1S/C11H16N2O2/c1-8-7-9(15-11(14)12-2)5-6-10(8)13(3)4/h5-7H,1-4H3,(H,12,14)",-2.36,Aminocarb,train
CN(C(=O)NC(C)(C)c1ccccc1)c1ccccc1,True,(),0,"InChI=1S/C17H20N2O/c1-17(2,14-10-6-4-7-11-14)18-16(20)19(3)15-12-8-5-9-13-15/h4-13H,1-3H3,(H,18,20)",-3.35,Methyldymron,train
CCCC(=O)CC,True,(),0,"InChI=1S/C6H12O/c1-3-5-6(7)4-2/h3-5H2,1-2H3",-0.83,3-Hexanone,train
N#Cc1cc(Br)c(O)c(Br)c1,True,(),0,"InChI=1S/C7H3Br2NO/c8-5-1-4(3-10)2-6(9)7(5)11/h1-2,11H",-3.33,bromoxynil,train
Clc1ccc(-c2ccccc2)cc1Cl,True,(),0,InChI=1S/C12H8Cl2/c13-11-7-6-10(8-12(11)14)9-4-2-1-3-5-9/h1-8H,-6.39,"3,4-PCB",train
CN(C(=O)COc1nc2ccccc2s1)c1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H14N2O2S/c1-18(12-7-3-2-4-8-12)15(19)11-20-16-17-13-9-5-6-10-14(13)21-16/h2-10H,11H2,1H3",-4.873,Mefenacet,train
Oc1cccc2ncccc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C9H7NO/c11-9-5-1-4-8-7(9)3-2-6-10-8/h1-6,11H",-2.54,5-hydroxyquinoline,train
CC1=C(C(=O)Nc2ccccc2)SCCO1,True,(),0,"InChI=1S/C12H13NO2S/c1-9-11(16-8-7-15-9)12(14)13-10-5-3-2-4-6-10/h2-6H,7-8H2,1H3,(H,13,14)",-3.14,Carboxin,train
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,True,"halogenated ring, halogenated ring",2,InChI=1S/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,-4.28,Pentachlorophenol,train
ClCBr,True,alkyl halide,1,InChI=1S/CH2BrCl/c2-1-3/h1H2,-0.89,Bromochloromethane,train
CCC1(CC)C(=O)NC(=O)N(C)C1=O,True,beta-keto/anhydride,1,"InChI=1S/C9H14N2O3/c1-4-9(5-2)6(12)10-8(14)11(3)7(9)13/h4-5H2,1-3H3,(H,10,12,14)",-2.23,metharbital,train
NC(=O)NCc1ccccc1,True,(),0,"InChI=1S/C8H10N2O/c9-8(11)10-6-7-4-2-1-3-5-7/h1-5H,6H2,(H3,9,10,11)",-0.95,benzylurea,train
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,True,Oxygen-nitrogen single bond,1,"InChI=1S/C9H10Cl2N2O2/c1-13(15-2)9(14)12-6-3-4-7(10)8(11)5-6/h3-5H,1-2H3,(H,12,14)",-3.592,Linuron,train
OC1CCCCCC1,True,(),0,"InChI=1S/C7H14O/c8-7-5-3-1-2-4-6-7/h7-8H,1-6H2",-0.88,Cycloheptanol,train
O=[N+]([O-])c1ccc(O)cc1,True,"nitro group, Oxygen-nitrogen single bond",2,"InChI=1S/C6H5NO3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H",-0.74,p-Nitrophenol,train
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,True,"alkyl halide, cyclooctane, isolated alkene",3,"InChI=1S/C12H8Cl6/c13-8-9(14)11(16)7-5-2-1-4(3-5)6(7)10(8,15)12(11,17)18/h1-2,4-7H,3H2",-6.307,Aldrin,train
C1CCOC1,True,(),0,InChI=1S/C4H8O/c1-2-4-5-3-1/h1-4H2,0.49,Tetrahydrofurane ,train
Nc1ccccc1[N+](=O)[O-],True,"aniline, nitro group, Oxygen-nitrogen single bond",3,"InChI=1S/C6H6N2O2/c7-5-3-1-2-4-6(5)8(9)10/h1-4H,7H2",-1.96,o-Nitroaniline,train
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,True,(),0,InChI=1S/C12H6Cl4/c13-9-5-1-3-7(11(9)15)8-4-2-6-10(14)12(8)16/h1-6H,-7.28,"2,2',3,3'-PCB",train
CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,True,(),0,"InChI=1S/C19H20N2O2/c1-2-3-14-17-18(22)20(15-10-6-4-7-11-15)21(19(17)23)16-12-8-5-9-13-16/h4-13,17H,2-3,14H2,1H3",-3.81,phenylbutazone,train
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],True,"nitro group, Oxygen-nitrogen single bond",2,"InChI=1S/C7H6N2O4/c1-5-6(8(10)11)3-2-4-7(5)9(12)13/h2-4H,1H3",-3.0,"2,6-Dinitrotoluene",train
CCN(CC)c1nc(Cl)nc(N(CC)CC)n1,True,(),0,"InChI=1S/C11H20ClN5/c1-5-16(6-2)10-13-9(12)14-11(15-10)17(7-3)8-4/h5-8H2,1-4H3",-4.4110000000000005,Chlorazine,train
Brc1ccc(Br)c(Br)c1,True,halogenated ring,1,InChI=1S/C6H3Br3/c7-4-1-2-5(8)6(9)3-4/h1-3H,-4.5,"1,2,4-tribromobenzene",train
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,True,"beta-keto/anhydride, isolated alkene",2,"InChI=1S/C12H18N2O3/c1-4-6-8(3)12(7-5-2)9(15)13-11(17)14-10(12)16/h5,8H,2,4,6-7H2,1,3H3,(H2,13,14,15,16,17)",-2.356,Secobarbital,train
Cc1ccc(C(C)C)cc1O,True,(),0,"InChI=1S/C10H14O/c1-7(2)9-5-4-8(3)10(11)6-9/h4-7,11H,1-3H3",-2.08,Carvacrol,train
Oc1csc(=S)[nH]1,True,Thiocarbonyl group,1,"InChI=1S/C3H3NOS2/c5-2-1-7-3(6)4-2/h1H2,(H,4,5,6)",-1.77,rhodanine,train
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,True,alkyl halide,1,"InChI=1S/C10Cl10O/c11-2-1(21)3(12)6(15)4(2,13)8(17)5(2,14)7(3,16)9(6,18)10(8,19)20",-5.259,Kepone,train
CCN(CC)C(=S)SSC(=S)N(CC)CC,True,"disulphide, Thiocarbonyl group",2,"InChI=1S/C10H20N2S4/c1-5-11(6-2)9(13)15-16-10(14)12(7-3)8-4/h5-8H2,1-4H3",-4.86,Disulfiram,train
C1CCCCC1,True,(),0,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,-3.1,Cyclohexane,train
Cc1cc(Cl)ccc1N=CN(C)C,True,"imine, imine",2,"InChI=1S/C10H13ClN2/c1-8-6-9(11)4-5-10(8)12-7-13(2)3/h4-7H,1-3H3",-2.86,chlordimeform,train
CCCCCCCCO,True,Aliphatic long chain,1,"InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",-2.39,1-Octanol,train
CCSCC,True,(),0,"InChI=1S/C4H10S/c1-3-5-4-2/h3-4H2,1-2H3",-1.34,Diethyl sulfide,train
ClCCCl,True,alkyl halide,1,InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2,-1.06,"1,2-Dichloroethane",train
ClCCBr,True,alkyl halide,1,InChI=1S/C2H4BrCl/c3-1-2-4/h1-2H2,-1.32,1-Chloro-2-bromoethane,train
Clc1ccccc1,True,(),0,InChI=1S/C6H5Cl/c7-6-4-2-1-3-5-6/h1-5H,-2.38,Chlorobenzene,train
C=CCCCCCCC,True,"Aliphatic long chain, isolated alkene",2,"InChI=1S/C9H18/c1-3-5-7-9-8-6-4-2/h3H,1,4-9H2,2H3",-5.05,1-Nonene ,train
Brc1ccc(I)cc1,True,iodine,1,InChI=1S/C6H4BrI/c7-5-1-3-6(8)4-2-5/h1-4H,-4.56,p-Bromoiodobenzene,train
CCC(C)(O)CC,True,(),0,"InChI=1S/C6H14O/c1-4-6(3,7)5-2/h7H,4-5H2,1-3H3",-0.36,3-Methyl-3-pentanol,train
CCCCCc1ccccc1,True,Aliphatic long chain,1,"InChI=1S/C11H16/c1-2-3-5-8-11-9-6-4-7-10-11/h4,6-7,9-10H,2-3,5,8H2,1H3",-4.64,Pentylbenzene,train
NC(=O)Nc1[nH]c(=O)[nH]c1O,True,(),0,"InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)",-1.6,allantoin,train
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C19H17ClN2O4/c20-12-5-6-14-17(7-8-21-18(14)9-12)22-16-4-2-1-3-15(16)19(25)26-11-13(24)10-23/h1-9,13,23-24H,10-11H2,(H,21,22)",-4.571000000000001,Glafenine,train
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,True,alkyl halide,1,"InChI=1S/C14H10Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8,13-14H",-7.2,DDD,train
Clc1cccc2ccccc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,InChI=1S/C10H7Cl/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7H,-3.93,1-Chloronapthalene,train
