smiles_clean,valid,comment,n_reos_warnings,inchi,label_raw,id,split
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C15H17ClN2O2/c1-15(2,3)13(19)14(18-9-8-17-10-18)20-12-6-4-11(16)5-7-12/h4-10,14H,1-3H3","[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, None, 0.0]",TOX26555,train
O=C(O)Cn1c2ccccc2c(=O)c2ccccc21,True,Polycyclic aromatic hydrocarbon,1,"InChI=1S/C15H11NO3/c17-14(18)9-16-12-7-3-1-5-10(12)15(19)11-6-2-4-8-13(11)16/h1-8H,9H2,(H,17,18)","[0.0, None, 0.0, 0.0, 1.0, None, None, None, 0.0, None, 0.0, 1.0]",TOX26557,train
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1,True,(),0,"InChI=1S/C20H10Cl2F5N3O3/c21-11-5-4-10(29-19(32)30-17(31)16-13(23)2-1-3-14(16)24)7-15(11)33-18-12(22)6-9(8-28-18)20(25,26)27/h1-8H,(H2,29,30,31,32)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0, None, 1.0, 1.0]",TOX26556,train
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,True,(),0,"InChI=1S/C17H17ClN6O3/c1-22-6-8-23(9-7-22)17(26)27-16-14-13(19-4-5-20-14)15(25)24(16)12-3-2-11(18)10-21-12/h2-5,10,16H,6-9H2,1H3/t16-/m0/s1","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0]",TOX26086,train
CCCCCCCCCCCCc1ccccc1,True,Aliphatic long chain,1,"InChI=1S/C18H30/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h11,13-14,16-17H,2-10,12,15H2,1H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX6994,train
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)[C@H]2SC1,True,"imine, oxime, Oxygen-nitrogen single bond",3,"InChI=1S/C14H13N5O5S2/c1-2-5-3-25-12-8(11(21)19(12)9(5)13(22)23)17-10(20)7(18-24)6-4-26-14(15)16-6/h2,4,8,12,24H,1,3H2,(H2,15,16)(H,17,20)(H,22,23)/b18-7+/t8-,12-/m1/s1","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0, None, 0.0, 0.0]",TOX26084,train
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,True,Aliphatic long chain,1,"InChI=1S/C23H27Cl2N3O2/c24-19-4-3-5-21(23(19)25)28-13-11-27(12-14-28)10-1-2-15-30-18-8-6-17-7-9-22(29)26-20(17)16-18/h3-6,8,16H,1-2,7,9-15H2,(H,26,29)","[0.0, None, 0.0, 0.0, None, 0.0, 0.0, None, 0.0, None, None, None]",TOX26083,train
Cc1cc(OI)c(C(C)C)cc1-c1cc(C(C)C)c(OI)cc1C,True,iodine,1,"InChI=1S/C20H24I2O2/c1-11(2)15-9-17(13(5)7-19(15)23-21)18-10-16(12(3)4)20(24-22)8-14(18)6/h7-12H,1-6H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0]",TOX26081,train
CC(C)CC(=O)CC(C)CC(C)C,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C12H24O/c1-9(2)6-11(5)8-12(13)7-10(3)4/h9-11H,6-8H2,1-5H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX6998,train
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,True,(),0,"InChI=1S/C25H32ClN5O2/c1-2-24-27-31(25(32)30(24)18-19-33-23-10-4-3-5-11-23)13-7-12-28-14-16-29(17-15-28)22-9-6-8-21(26)20-22/h3-6,8-11,20H,2,7,12-19H2,1H3","[0.0, 0.0, None, None, None, 0.0, None, None, 0.0, 0.0, None, 0.0]",TOX26088,train
O=[N+]([O-])c1ccc2ncccc2c1,True,"nitro group, Oxygen-nitrogen single bond",2,InChI=1S/C9H6N2O2/c12-11(13)8-3-4-9-7(6-8)2-1-5-10-9/h1-6H,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",TOX984,train
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,True,(),0,"InChI=1S/C24H26FNO4/c1-15(2)26-21-6-4-3-5-20(21)24(16-7-9-17(25)10-8-16)22(26)12-11-18(27)13-19(28)14-23(29)30/h3-12,15,18-19,27-28H,13-14H2,1-2H3,(H,29,30)/b12-11+/t18-,19-/m1/s1","[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, None, None, 0.0, 0.0, 0.0, None]",TOX636,train
C=O,True,(),0,InChI=1S/CH2O/c1-2/h1H2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0]",TOX637,train
O=c1[nH]cc(F)c(=O)[nH]1,True,(),0,"InChI=1S/C4H3FN2O2/c5-2-1-6-4(9)7-3(2)8/h1H,(H2,6,7,8,9)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]",TOX634,train
C[C@]12Cc3nonc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C20H30N2O2/c1-18-11-17-16(21-24-22-17)10-12(18)4-5-13-14(18)6-8-19(2)15(13)7-9-20(19,3)23/h12-15,23H,4-11H2,1-3H3/t12-,13+,14-,15-,18-,19-,20-/m0/s1","[1.0, 1.0, 0.0, None, None, None, None, None, None, 0.0, None, 0.0]",TOX26889,train
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@@]1(C)O,True,(),0,"InChI=1S/C19H37N5O7/c1-19(27)7-28-18(13(26)16(19)24-2)31-15-11(23)5-10(22)14(12(15)25)30-17-9(21)4-3-8(6-20)29-17/h3,9-18,24-27H,4-7,20-23H2,1-2H3/t9-,10+,11-,12-,13-,14-,15+,16-,17-,18-,19-/m1/s1","[None, None, None, None, None, None, None, 0.0, None, 0.0, None, None]",TOX26887,train
O=C(NNCS(=O)(=O)O)c1ccncc1,True,"Oxygen-nitrogen single bond, Sulfonic acid",2,"InChI=1S/C7H9N3O4S/c11-7(6-1-3-8-4-2-6)10-9-5-15(12,13)14/h1-4,9H,5H2,(H,10,11)(H,12,13,14)/p-1","[0.0, 0.0, None, 0.0, 0.0, 0.0, 0.0, None, 0.0, None, 0.0, 0.0]",TOX26885,train
CCCCCCCCCC(=O)NO,True,"Aliphatic long chain, hydroxamic acid, Oxygen-nitrogen single bond",3,"InChI=1S/C10H21NO2/c1-2-3-4-5-6-7-8-9-10(12)11-13/h13H,2-9H2,1H3,(H,11,12)","[0.0, 0.0, None, None, 0.0, 0.0, 0.0, None, 0.0, None, 0.0, 1.0]",TOX26883,train
CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,True,Sulfonic acid,1,"InChI=1S/C20H28O5S/c1-12(2)14-10-13-6-7-17-19(3,8-5-9-20(17,4)18(21)22)15(13)11-16(14)26(23,24)25/h10-12,17H,5-9H2,1-4H3,(H,21,22)(H,23,24,25)/t17-,19-,20-/m1/s1","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0, None, 0.0, 0.0]",TOX26881,train
C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1,True,"halogenated ring, halogenated ring, quaternary nitrogen",3,"InChI=1S/C14H20Cl4N2/c1-19(2,3)5-6-20(4)7-9-10(8-20)12(16)14(18)13(17)11(9)15/h5-8H2,1-4H3/q+2","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",TOX26332,train
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C17H13ClN4/c1-11-20-21-16-10-19-17(12-5-3-2-4-6-12)14-9-13(18)7-8-15(14)22(11)16/h2-9H,10H2,1H3","[0.0, 0.0, 0.0, None, None, 0.0, None, None, 1.0, None, 0.0, 0.0]",TOX2577,train
CCc1ccccc1CC,True,(),0,"InChI=1S/C10H14/c1-3-9-7-5-6-8-10(9)4-2/h5-8H,3-4H2,1-2H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX7866,train
COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,True,(),0,"InChI=1S/C15H17N5O6S/c1-9-16-13(18-14(17-9)26-4)20(2)15(22)19-27(23,24)11-8-6-5-7-10(11)12(21)25-3/h5-8H,1-4H3,(H,19,22)","[0.0, 0.0, 0.0, 0.0, None, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX4101,train
CCOC(=O)COC(=O)c1ccccc1C(=O)OCC,True,> 2 ester groups,1,"InChI=1S/C14H16O6/c1-3-18-12(15)9-20-14(17)11-8-6-5-7-10(11)13(16)19-4-2/h5-8H,3-4,9H2,1-2H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX4100,train
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,True,(),0,"InChI=1S/C19H14F3NO/c1-23-11-16(13-6-3-2-4-7-13)18(24)17(12-23)14-8-5-9-15(10-14)19(20,21)22/h2-12H,1H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX4107,train
c1ccc2c(c1)Cc1ccccc1-2,True,(),0,"InChI=1S/C13H10/c1-3-7-12-10(5-1)9-11-6-2-4-8-13(11)12/h1-8H,9H2","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX4105,train
c1ccc2c(c1)-c1cccc3cccc-2c13,True,"((5, 'molecule has a crossed bond in a ring'),)",0,InChI=1S/C16H10/c1-2-8-13-12(7-1)14-9-3-5-11-6-4-10-15(13)16(11)14/h1-10H,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",TOX4104,train
CC(=O)CC(C)(C)C1CCCCC1,True,(),0,"InChI=1S/C12H22O/c1-10(13)9-12(2,3)11-7-5-4-6-8-11/h11H,4-9H2,1-3H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX27682,train
CC1(O)CSC(C)(O)CS1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C6H12O2S2/c1-5(7)3-10-6(2,8)4-9-5/h7-8H,3-4H2,1-2H3","[0.0, 0.0, 0.0, None, 0.0, 0.0, None, None, 0.0, 0.0, None, None]",TOX27683,train
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,True,(),0,"InChI=1S/C17H16F3NO2/c1-11(2)23-13-7-5-6-12(10-13)21-16(22)14-8-3-4-9-15(14)17(18,19)20/h3-11H,1-2H3,(H,21,22)","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, None, 0.0, 0.0, None, 0.0]",TOX4109,train
CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C15H15F3N2O2/c1-10(2)14(21,12-7-19-9-20-8-12)11-3-5-13(6-4-11)22-15(16,17)18/h3-10,21H,1-2H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX4108,train
C/C=C(\C)C(=O)OCCc1ccccc1,True,Michael acceptor,1,"InChI=1S/C13H16O2/c1-3-11(2)13(14)15-10-9-12-7-5-4-6-8-12/h3-8H,9-10H2,1-2H3/b11-3+","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0]",TOX27684,train
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C16H21NO3/c1-17-12-7-8-13(17)10-14(9-12)20-16(19)15(18)11-5-3-2-4-6-11/h2-6,12-15,18H,7-10H2,1H3/t12-,13+,14+,15?","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX25099,train
CC(=O)OC/C=C(/C)CCC=C(C)C,True,isolated alkene,1,"InChI=1S/C12H20O2/c1-10(2)6-5-7-11(3)8-9-14-12(4)13/h6,8H,5,7,9H2,1-4H3/b11-8-","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX27068,train
Cc1ccnc2ccccc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C10H9N/c1-8-6-7-11-10-5-3-2-4-9(8)10/h2-7H,1H3","[0.0, 0.0, None, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0]",TOX27067,train
O=C(O)CCc1ccccc1,True,(),0,"InChI=1S/C9H10O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-5H,6-7H2,(H,10,11)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX27064,train
COc1ccccc1OC,True,(),0,"InChI=1S/C8H10O2/c1-9-7-5-3-4-6-8(7)10-2/h3-6H,1-2H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX27065,train
CCC/C=C/CO,True,isolated alkene,1,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h4-5,7H,2-3,6H2,1H3/b5-4+","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX27062,train
COc1cccc(OC)c1,True,(),0,"InChI=1S/C8H10O2/c1-9-7-4-3-5-8(6-7)10-2/h3-6H,1-2H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX27060,train
CCCCCCCCCCCCCCCCC,True,Aliphatic long chain,1,"InChI=1S/C17H36/c1-3-5-7-9-11-13-15-17-16-14-12-10-8-6-4-2/h3-17H2,1-2H3","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX27061,train
C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1,True,isolated alkene,1,"InChI=1S/C22H34O7/c1-8-19(5)11-14(25)22(27)20(6)13(24)9-10-18(3,4)16(20)15(26)17(28-12(2)23)21(22,7)29-19/h8,13,15-17,24,26-27H,1,9-11H2,2-7H3/t13-,15-,16-,17-,19-,20-,21+,22-/m0/s1","[0.0, 0.0, 0.0, 1.0, None, 0.0, 0.0, 0.0, 1.0, 0.0, None, 0.0]",TOX20484,train
O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1,True,Sulfonic acid,1,"InChI=1S/C13H10N2O3S/c16-19(17,18)10-6-7-11-12(8-10)15-13(14-11)9-4-2-1-3-5-9/h1-8H,(H,14,15)(H,16,17,18)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX18852,train
CCC(C)c1nccnc1OC,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C9H14N2O/c1-4-7(2)8-9(12-3)11-6-5-10-8/h5-7H,4H2,1-3H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX27082,train
CC1=CC(=C(c2ccc(Nc3ccc(S(=O)(=O)O)cc3)cc2)c2ccc(Nc3ccc(S(=O)(=O)O)cc3S(=O)(=O)O)cc2)C=CC1=N,True,"imine, Sulfonic acid",2,"InChI=1S/C32H27N3O9S3/c1-20-18-23(6-16-29(20)33)32(21-2-7-24(8-3-21)34-25-11-13-27(14-12-25)45(36,37)38)22-4-9-26(10-5-22)35-30-17-15-28(46(39,40)41)19-31(30)47(42,43)44/h2-19,34H,33H2,1H3,(H,36,37,38)(H,39,40,41)(H,42,43,44)/p-2","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX24904,train
CC1(C)CC(=O)CC(C)(C)N1[O],True,(),0,"InChI=1S/C9H16NO2/c1-8(2)5-7(11)6-9(3,4)10(8)12/h5-6H2,1-4H3","[0.0, 0.0, 0.0, None, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX24905,train
OCC1CC2CC1C1CCC(CO)C21,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C12H20O2/c13-5-7-1-2-10-11-4-8(12(7)10)3-9(11)6-14/h7-14H,1-6H2","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX24900,train
C=CCOC(=O)c1ccc(C(=O)OCC=C)c(C(=O)OCC=C)c1,True,"> 2 ester groups, isolated alkene",2,"InChI=1S/C18H18O6/c1-4-9-22-16(19)13-7-8-14(17(20)23-10-5-2)15(12-13)18(21)24-11-6-3/h4-8,12H,1-3,9-11H2","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX24901,train
CCC(C)(CCC(C)C)C(=O)O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/2C10H20O2/c2*1-5-10(4,9(11)12)7-6-8(2)3/h2*8H,5-7H2,1-4H3,(H,11,12)/p-2","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX24902,train
CC1(C)C(O)C(C)(C)C1O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C8H16O2/c1-7(2)5(9)8(3,4)6(7)10/h5-6,9-10H,1-4H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX24908,train
CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,True,beta-keto/anhydride,1,"InChI=1S/C16H20N2O5/c1-4-16(12-8-6-5-7-9-12)13(19)17(10-22-2)15(21)18(11-23-3)14(16)20/h5-9H,4,10-11H2,1-3H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX25710,train
O=C1OC(=O)c2cccc3cccc1c23,True,beta-keto/anhydride,1,InChI=1S/C12H6O3/c13-11-8-5-1-3-7-4-2-6-9(10(7)8)12(14)15-11/h1-6H,"[0.0, 0.0, 1.0, None, 0.0, 0.0, 0.0, None, 0.0, 0.0, 1.0, 0.0]",TOX6505,train
CN(C)C1C(=O)C(C(=O)NCNC(CCCCN)C(=O)O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12,True,"Aliphatic long chain, beta-keto/anhydride, het-C-het not in ring",3,"InChI=1S/C29H38N4O10/c1-28(42)13-7-6-9-17(34)18(13)22(35)19-14(28)11-15-21(33(2)3)23(36)20(25(38)29(15,43)24(19)37)26(39)32-12-31-16(27(40)41)8-4-5-10-30/h6-7,9,14-16,21,31,34,36-37,42-43H,4-5,8,10-12,30H2,1-3H3,(H,32,39)(H,40,41)/t14?,15-,16-,21-,28+,29-/m0/s1","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0, None, 0.0, 0.0]",TOX25344,train
CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)C(C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)C(C)C(=O)C(C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,True,> 2 ester groups,1,"InChI=1S/C43H75NO16/c1-15-29-43(11,52)36(48)24(5)33(47)22(3)20-41(9,51)38(25(6)34(26(7)39(50)57-29)59-32-21-42(10,53-14)37(49)27(8)56-32)60-40-35(28(44(12)13)19-23(4)55-40)58-31(46)18-17-30(45)54-16-2/h22-29,32,34-38,40,48-49,51-52H,15-21H2,1-14H3/t22-,23-,24+,25+,26-,27+,28+,29-,32+,34+,35-,36-,37+,38-,40+,41-,42-,43-/m1/s1","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0, None, 0.0, 0.0]",TOX2993,train
O=C(O)CC(C(=O)O)S(=O)(=O)O,True,Sulfonic acid,1,"InChI=1S/C4H6O7S/c5-3(6)1-2(4(7)8)12(9,10)11/h2H,1H2,(H,5,6)(H,7,8)(H,9,10,11)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0, 0.0]",TOX22426,train
CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H]([C@H](C)N)CC[C@H]2N)[C@H](O)[C@@H]1N(C)C(=O)CN,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C17H35N5O6/c1-7(19)9-5-4-8(20)17(27-9)28-15-11(21)13(24)16(26-3)12(14(15)25)22(2)10(23)6-18/h7-9,11-17,24-25H,4-6,18-21H2,1-3H3/t7-,8+,9-,11-,12-,13-,14+,15+,16+,17+/m0/s1","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, None, 0.0, None, 0.0, 0.0]",TOX2624,train
CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)C(C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)C(C)C(=O)C(C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,True,(),0,"InChI=1S/C40H71NO14/c1-15-27-40(11,48)33(44)22(5)30(43)20(3)18-38(9,47)35(55-37-32(53-28(42)16-2)26(41(12)13)17-21(4)50-37)23(6)31(24(7)36(46)52-27)54-29-19-39(10,49-14)34(45)25(8)51-29/h20-27,29,31-35,37,44-45,47-48H,15-19H2,1-14H3/t20-,21-,22+,23+,24-,25+,26+,27-,29+,31+,32-,33-,34+,35-,37+,38-,39-,40-/m1/s1","[None, None, None, None, None, None, None, 0.0, None, 0.0, None, None]",TOX2994,train
CCCNC(C)(C)COC(=O)c1ccccc1,True,(),0,"InChI=1S/C14H21NO2/c1-4-10-15-14(2,3)11-17-13(16)12-8-6-5-7-9-12/h5-9,15H,4,10-11H2,1-3H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX25341,train
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C26H36O3/c1-26-15-14-21-20-10-8-19(27)16-18(20)7-9-22(21)23(26)11-12-24(26)29-25(28)13-6-17-4-2-3-5-17/h8,10,16-17,21-24,27H,2-7,9,11-15H2,1H3/t21-,22-,23+,24+,26+/m1/s1","[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, None, 1.0, 0.0]",TOX2999,train
CC(=O)OC[C@H]1O[C@@](COC(C)=O)(O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,True,> 2 ester groups,1,"InChI=1S/C28H38O19/c1-12(29)37-9-20-22(40-15(4)32)24(42-17(6)34)25(43-18(7)35)27(45-20)47-28(11-39-14(3)31)26(44-19(8)36)23(41-16(5)33)21(46-28)10-38-13(2)30/h20-27H,9-11H2,1-8H3/t20-,21-,22-,23-,24+,25-,26+,27-,28+/m1/s1","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX22423,train
OCC(O)c1ccccc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C8H10O2/c9-6-8(10)7-4-2-1-3-5-7/h1-5,8-10H,6H2","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX22422,train
CC1=CC(=O)c2ccccc2C1=O,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C11H8O2/c1-7-6-10(12)8-4-2-3-5-9(8)11(7)13/h2-6H,1H3","[0.0, 0.0, 1.0, 0.0, None, None, 0.0, 1.0, 0.0, None, None, 1.0]",TOX1715,train
Cc1cc(O)ccc1Cl,True,(),0,"InChI=1S/C7H7ClO/c1-5-4-6(9)2-3-7(5)8/h2-4,9H,1H3","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",TOX1717,train
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,True,"halogenated ring, halogenated ring",2,"InChI=1S/C6H2Cl4O/c7-2-1-3(8)6(11)5(10)4(2)9/h1,11H","[0.0, 0.0, 1.0, None, None, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]",TOX1716,train
COC(=O)C(N)Cc1ccc(O)c(O)c1,True,catechol,1,"InChI=1S/C10H13NO4/c1-15-10(14)7(11)4-6-2-3-8(12)9(13)5-6/h2-3,5,7,12-13H,4,11H2,1H3/t7-/m0/s1","[0.0, 0.0, None, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX25763,train
CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1,True,"imine, imine",2,"InChI=1S/C20H21N3/c1-3-15-8-6-11-17(14-15)23(2)20(21)22-19-13-7-10-16-9-4-5-12-18(16)19/h4-14H,3H2,1-2H3,(H2,21,22)","[0.0, 0.0, 0.0, None, 0.0, 0.0, 0.0, None, 0.0, 0.0, 0.0, 0.0]",TOX25762,train
